zone_id,display_name,state,rtmc,timezone,road,direction,location_description,lane_type,organization,detector_type,latitude,longitude,bearing,default_speed,interval,length,FID,ROADWAY,COLOR_CODE,DISTRICT,COUNTYDOT,COUNTY,MNG_DIST,BEGIN_POST,END_POST,Shape_Leng,Shape__Len
"16622",Gary's RSE-Gary's Zone,District 5,,America/New_York,US-441 / Orange Blossom Trl,North,Gary's RSE,Unknown,FDOT,OBE,28.33729,-81.403802,,,"20",,,,,,,,,8.000000000000000,9.000000000000000,,
"13246",US-441 SB-TwnCntrBlvd-OscPkwy,District 5,,America/New_York,US-441 / Orange Blossom Trl,South,BM: US-441 at ORA TownCenterBlvd NS,Unknown,FDOT,AVI,28.366633,-81.40395,,"45","300",2.27,,,,,,,,8.000000000000000,9.000000000000000,,
"13534",US-441 @ TwnCntrBlvd SB,District 5,,America/New_York,US-441 / Orange Blossom Trl,South,MVDS: US-441 at ORA Town Center Blvd NS,Unknown,FDOT,Radar,28.366333,-81.40395,,"50","30",0.2,,,,,,,,8.000000000000000,9.000000000000000,,
"8283",TMS-417-11.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-11.2-SB,Unknown,FDOT,Radar,28.372588,-81.40413,,"65","60",0.5,,,,,,,,8.000000000000000,9.000000000000000,,
"8284",TMS-417-11.2-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-11.2-SB,Unknown,FDOT,Radar,28.372588,-81.40413,,"50","60",0.5,,,,,,,,8.000000000000000,9.000000000000000,,
"3823",091-249-5NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-249_5-SB-VDS,Unknown,FDOT,Radar,28.352053,-81.385003,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3825",091-248-7NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-248_7-SB-VDS,Unknown,FDOT,Radar,28.341189,-81.380777,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3827",091-249-2NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-249_2-NSB-VDS,Unknown,FDOT,Radar,28.348084,-81.383472,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3831",091-250-6NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-250_6-SB-VDS,Unknown,FDOT,Radar,28.36489,-81.389451,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3929",091248.7NBTT-link1,FTE,,America/New_York,Floridas Turnpike,North,091-248_7-NB-TT,Unknown,FDOT,AVI,28.340699,-81.380249,,"70","60",6.5,,,,,,,,15.000000000000000,16.000000000000000,,
"5472",091-250-2NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-250_2-SB-VDS,Unknown,FDOT,Radar,28.359216,-81.387981,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"16460",091-250-6NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-250_6-NB-VDS,Unknown,FDOT,Radar,28.36344,-81.388864,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"16462",091-249-5NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-249_5-SB-VDS,Unknown,FDOT,Radar,28.35009,-81.3841,,"70","30",,,,,,,,,15.000000000000000,16.000000000000000,,
"3822",091-249-5NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-249_5-SB-VDS,Unknown,FDOT,Radar,28.352053,-81.385003,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3824",091-248-7NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-248_7-SB-VDS,Unknown,FDOT,Radar,28.341189,-81.380777,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3826",091-249-2NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-249_2-NSB-VDS,Unknown,FDOT,Radar,28.348084,-81.383472,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3830",091-250-6SB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-250_6-SB-VDS,Unknown,FDOT,Radar,28.36489,-81.389451,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"3928",091248.7SBTT-link1,FTE,,America/New_York,Floridas Turnpike,South,091-248_7-SB-TT,Unknown,FDOT,AVI,28.340699,-81.380249,,"70","60",2.5,,,,,,,,15.000000000000000,16.000000000000000,,
"5471",091-250-2NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-250_2-SB-VDS,Unknown,FDOT,Radar,28.359216,-81.387981,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"16459",091-250-6SB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-250_6-SB-VDS,Unknown,FDOT,Radar,28.363496,-81.389207,,"70","60",,,,,,,,,15.000000000000000,16.000000000000000,,
"16461",091-249-5NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-249_5-SB-VDS,Unknown,FDOT,Radar,28.35009,-81.3841,,"70","30",,,,,,,,,15.000000000000000,16.000000000000000,,
"16622",Gary's RSE-Gary's Zone,District 5,,America/New_York,US-441 / Orange Blossom Trl,North,Gary's RSE,Unknown,FDOT,OBE,28.33729,-81.403802,,,"20",,,,,,,,,8.000000000000000,16.000000000000000,,
"3825",091-248-7NB-LNK,FTE,,America/New_York,Floridas Turnpike,North,091-248_7-SB-VDS,Unknown,FDOT,Radar,28.341189,-81.380777,,"70","60",,,,,,,,,8.000000000000000,16.000000000000000,,
"3929",091248.7NBTT-link1,FTE,,America/New_York,Floridas Turnpike,North,091-248_7-NB-TT,Unknown,FDOT,AVI,28.340699,-81.380249,,"70","60",6.5,,,,,,,,8.000000000000000,16.000000000000000,,
"3824",091-248-7NSB-LNK,FTE,,America/New_York,Floridas Turnpike,South,091-248_7-SB-VDS,Unknown,FDOT,Radar,28.341189,-81.380777,,"70","60",,,,,,,,,8.000000000000000,16.000000000000000,,
"3928",091248.7SBTT-link1,FTE,,America/New_York,Floridas Turnpike,South,091-248_7-SB-TT,Unknown,FDOT,AVI,28.340699,-81.380249,,"70","60",2.5,,,,,,,,8.000000000000000,16.000000000000000,,
"6167",TMS-417-12.2-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-12.2-NB,Unknown,FDOT,Radar,28.368116,-81.388722,,"70","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"6324",TMS-417-15.6-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-15.6-NB,Unknown,FDOT,Radar,28.367446,-81.332111,,"70","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"6630",TMS-417-15.2-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-15.2-NB,Unknown,FDOT,Radar,28.367853,-81.338689,,"65","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"6854",TMS-417-16.4-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-16.4-NB,Unknown,FDOT,Radar,28.366971,-81.323676,,"65","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"7095",TMS-417-14.5-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-14.5-NB,Unknown,FDOT,Radar,28.368709,-81.349715,,"70","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"7997",TMS-417-13.1-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-13.1-NB,Unknown,FDOT,Radar,28.368062,-81.374082,,"70","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"7998",TMS-417-13.1-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-13.1-NB,Unknown,FDOT,Radar,28.368062,-81.374082,,"50","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"8466",TMS-417-13.9-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-13.9-NB,Unknown,FDOT,Radar,28.369406,-81.361003,,"65","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"8467",TMS-417-13.9-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-13.9-NB,Unknown,FDOT,Radar,28.369406,-81.361003,,"50","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"8480",TMS-417-16.6-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-16.6-NB,Unknown,FDOT,Radar,28.368066,-81.314663,,"65","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"8481",TMS-417-16.6-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-16.6-NB,Unknown,FDOT,Radar,28.368066,-81.314663,,"50","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"9178",TMS-417-12.7-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-12.7-NB,Unknown,FDOT,Radar,28.368022,-81.379739,,"70","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"9179",TMS-417-12.7-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-12.7-NB,Unknown,FDOT,Radar,28.368022,-81.379739,,"50","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"10897",TMS-417-12.2-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-12.2-NB,Unknown,FDOT,Radar,28.368116,-81.388722,,"70","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"11007",TMS-417-16.4-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-16.4-NB,Unknown,FDOT,Radar,28.367096,-81.319196,,"65","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"11012",TMS-417-16.4b-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-16.4b-NB,Unknown,FDOT,Radar,28.367096,-81.319196,,"50","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"6299",TMS-417-15.6-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-15.6-SB,Unknown,FDOT,Radar,28.367839,-81.332111,,"70","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"6323",TMS-417-15.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-15.2-SB,Unknown,FDOT,Radar,28.368137,-81.338681,,"65","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"6618",TMS-417-16.4-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-16.4-SB,Unknown,FDOT,Radar,28.367096,-81.319196,,"65","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"6700",TMS-417-14.7-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-14.7-SB,Unknown,FDOT,Radar,28.368902,-81.349762,,"70","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"7090",TMS-417-12.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-12.2-SB,Unknown,FDOT,Radar,28.368116,-81.388722,,"70","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"8482",TMS-417-16.6-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-16.6-SB,Unknown,FDOT,Radar,28.368129,-81.315285,,"65","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"8483",TMS-417-16.6-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-16.6-SB,Unknown,FDOT,Radar,28.368129,-81.315285,,"50","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"8484",TMS-417-13.9-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-13.9-SB,Unknown,FDOT,Radar,28.369726,-81.361005,,"65","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"8485",TMS-417-13.9-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-13.9-SB,Unknown,FDOT,Radar,28.369726,-81.361005,,"50","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"8486",TMS-417-13.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-13.2-SB,Unknown,FDOT,Radar,28.36858,-81.371487,,"65","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"8487",TMS-417-13.2-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-13.2-SB,Unknown,FDOT,Radar,28.36858,-81.371487,,"50","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"9176",TMS-417-12.7-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-12.7-SB,Unknown,FDOT,Radar,28.368513,-81.379744,,"70","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"9177",TMS-417-12.7-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-12.7-SB,Unknown,FDOT,Radar,28.368513,-81.379744,,"50","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"11255",TMS-417-16.4-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-16.4-SB,Unknown,FDOT,Radar,28.367096,-81.319196,,"65","60",0.5,,,,,,,,15.000000000000000,18.000000000000000,,
"6371",SR436 @ SR528 - NB,District 5,Orlando,America/New_York,SR-436 / Semoran Blvd / Altamonte Dr,West,SR436 @ SR528 North,Unknown,FDOT,AVI,28.45158,-81.30858,,"45","30",6.1,,,,,,,,14.000000000000000,17.000000000000000,,
"5911",US441 @ SR528 - SB,District 5,Orlando,America/New_York,US-441 / Orange Blossom Trl,South,US441 @ SR528 South,Unknown,FDOT,AVI,28.43358,-81.40592,,"45","30",4.3,,,,,,,,14.000000000000000,17.000000000000000,,
"4027",528-006_5-EB-LNK,FTE,,America/New_York,SR-528,East,528-006_4-WB-VDS,Unknown,FDOT,Radar,28.446,-81.37737,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5463",528-005_6-EB-LNK,FTE,,America/New_York,SR-528,East,528-005_6-WB-VDS,Unknown,FDOT,Radar,28.44244,-81.39186,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5539",528005-3EB-LNK,FTE,,America/New_York,SR-528,East,528-005_3-WB-VDS,Unknown,FDOT,Radar,28.44082,-81.39603,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5540",528-004_9-EB-LNK,FTE,,America/New_York,SR-528,East,528-004_9-EB-VDS,Unknown,FDOT,Radar,28.43653,-81.40057,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5542",528-004_6-EB-LNK,FTE,,America/New_York,SR-528,East,528-004_5-EB-VDS,Unknown,FDOT,Radar,28.43392,-81.40564,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5623",528-007_7-EB-LNK,FTE,,America/New_York,SR-528,East,528-007_7-EB-VDS,Unknown,FDOT,Radar,28.44694,-81.35757,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5626",528-007_3-EB-LNK,FTE,,America/New_York,SR-528,East,528-007_2-WB-VDS,Unknown,FDOT,Radar,28.44607,-81.36533,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5630",528-008_2-EB-LNK,FTE,,America/New_York,SR-528,East,528-008_2-WB-VDS,Unknown,FDOT,Radar,28.45082,-81.35024,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5633",528-006_0-EB-LNK,FTE,,America/New_York,SR-528,East,528-005_9-EB-VDS,Unknown,FDOT,Radar,28.44343,-81.38567,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5637",528-007_0-EB-LNK,FTE,,America/New_York,SR-528,East,528-006_9-EB-VDS,Unknown,FDOT,Radar,28.44555,-81.36956,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"14393",528-005_3-EB-LNK,FTE,,America/New_York,SR-528,East,528-005_3-WB-VDS,Unknown,FDOT,Radar,28.44082,-81.39603,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"16103",528-004_6-EB-LNK,FTE,,America/New_York,SR-528,East,528-004_6-EB-VDS new,Unknown,FDOT,Radar,28.43392,-81.40564,,"70","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"16116",528-004_8-EB-LNK,FTE,,America/New_York,SR-528,East,528-004_8-EB-VDS,Unknown,FDOT,Radar,28.436424,-81.400528,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"16316",528-004-5EB-LNK,FTE,,America/New_York,SR-528,East,528-004_5-EB-VDS,Unknown,FDOT,Radar,28.43392,-81.40564,,"60","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"4026",528-006_5-WB-LNK,FTE,,America/New_York,SR-528,West,528-006_4-WB-VDS,Unknown,FDOT,Radar,28.446,-81.37737,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5271",528005-3WBTT-link1,FTE,,America/New_York,SR-528,West,528-005_3-WB-TT,Unknown,FDOT,AVI,28.44082,-81.39603,,"55","60",1,,,,,,,,14.000000000000000,17.000000000000000,,
"5272",528005-3WBTT-link2,FTE,,America/New_York,SR-528,West,528-005_3-WB-TT,Unknown,FDOT,AVI,28.44082,-81.39603,,"55","60",2.1,,,,,,,,14.000000000000000,17.000000000000000,,
"5462",528-005_6-WB-LNK,FTE,,America/New_York,SR-528,West,528-005_6-WB-VDS,Unknown,FDOT,Radar,28.44244,-81.39186,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5538",528-005-3WB-LNK,FTE,,America/New_York,SR-528,West,528-005_3-WB-VDS,Unknown,FDOT,Radar,28.44082,-81.39603,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5541",528-004_9-WB-LNK,FTE,,America/New_York,SR-528,West,528-004_9-EB-VDS,Unknown,FDOT,Radar,28.43653,-81.40057,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5543",528-004-5-WB-LNK,FTE,,America/New_York,SR-528,West,528-004_5-EB-VDS,Unknown,FDOT,Radar,28.43392,-81.40564,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5624",528-007_7-WB-LNK,FTE,,America/New_York,SR-528,West,528-007_7-EB-VDS,Unknown,FDOT,Radar,28.44694,-81.35757,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5625",528-007_3-WB-LNK,FTE,,America/New_York,SR-528,West,528-007_2-WB-VDS,Unknown,FDOT,Radar,28.44607,-81.36533,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5629",528-008_2-WB-LNK,FTE,,America/New_York,SR-528,West,528-008_2-WB-VDS,Unknown,FDOT,Radar,28.45082,-81.35024,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5634",528-006_0-WB-LNK,FTE,,America/New_York,SR-528,West,528-005_9-EB-VDS,Unknown,FDOT,Radar,28.44343,-81.38567,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"5638",528-007_0-WB-LNK,FTE,,America/New_York,SR-528,West,528-006_9-EB-VDS,Unknown,FDOT,Radar,28.44555,-81.36956,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"14389",528-005_3-WB-LNK,FTE,,America/New_York,SR-528,West,528-005_3-WB-VDS,Unknown,FDOT,Radar,28.44082,-81.39603,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"14775",528-004_6-WB-LNK,FTE,,America/New_York,SR-528,West,528-004_5-EB-VDS,Unknown,FDOT,Radar,28.43392,-81.40564,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"16102",528-004_6-WB-LNK,FTE,,America/New_York,SR-528,West,528-004_6-EB-VDS new,Unknown,FDOT,Radar,28.43392,-81.40564,,"70","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"16117",528-004_8-WB-LNK,FTE,,America/New_York,SR-528,West,528-004_8-EB-VDS,Unknown,FDOT,Radar,28.436424,-81.400528,,"55","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"16315",528-004-5WB-LNK,FTE,,America/New_York,SR-528,West,528-004_5-EB-VDS,Unknown,FDOT,Radar,28.43392,-81.40564,,"60","60",,,,,,,,,14.000000000000000,17.000000000000000,,
"6740",TMS-528-10.8-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-10.8-EB,Unknown,FDOT,Radar,28.451298,-81.308774,,"50","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"6947",TMS-528-09.8-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-09.8-EB,Unknown,FDOT,Radar,28.451257,-81.324543,,"70","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8296",TMS-528-10.7-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-10.7-EB,Unknown,FDOT,Radar,28.451354,-81.312698,,"70","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8297",TMS-528-10.7-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-10.7-EB,Unknown,FDOT,Radar,28.451354,-81.312698,,"50","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8301",TMS-528-10.3-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-10.3-EB,Unknown,FDOT,Radar,28.451373,-81.316211,,"70","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8302",TMS-528-10.3-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-10.3-EB,Unknown,FDOT,Radar,28.451373,-81.316211,,"50","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8303",TMS-528-10.3-EB-Rmp2,OOCEA,,America/New_York,SR-528,East,TMS-528-10.3-EB,Unknown,FDOT,Radar,28.451373,-81.316211,,"50","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8327",TMS-528-08.6-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-08.6-EB,Unknown,FDOT,Radar,28.451063,-81.345997,,"55","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8328",TMS-528-08.6-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-08.6-EB,Unknown,FDOT,Radar,28.451063,-81.345997,,"50","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8331",TMS-528-09.0-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-09.0-EB,Unknown,FDOT,Radar,28.4506,-81.338217,,"55","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8332",TMS-528-09.0-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-09.0-EB,Unknown,FDOT,Radar,28.4506,-81.338217,,"50","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8341",TMS-528-09.5-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-09.5-EB,Unknown,FDOT,Radar,28.451298,-81.328316,,"65","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8342",TMS-528-09.5-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-09.5-EB,Unknown,FDOT,Radar,28.451298,-81.328316,,"50","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"11294",TMS-528-09.8-EB,OOCEA,,America/New_York,SR-528,East,TMS-528-09.8-EB,Unknown,FDOT,Radar,28.451257,-81.324543,,"65","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"6094",TMS-528-09.8-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-09.8-WB,Unknown,FDOT,Radar,28.451669,-81.324495,,"70","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"6602",TMS-528-10.5b-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-10.5b-WB,Unknown,FDOT,Radar,28.451804,-81.31035,,"70","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"6739",TMS-528-10.5a-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-10.5a-WB,Unknown,FDOT,Radar,28.451804,-81.312698,,"50","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"7054",TMS-528-10.3-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-10.3-WB,Unknown,FDOT,Radar,28.451723,-81.316211,,"70","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8329",TMS-528-08.6-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-08.6-WB,Unknown,FDOT,Radar,28.451063,-81.345997,,"55","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8330",TMS-528-08.6-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-08.6-WB,Unknown,FDOT,Radar,28.451063,-81.345997,,"50","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8336",TMS-528-09.4-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-09.4-WB,Unknown,FDOT,Radar,28.451498,-81.332135,,"55","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8337",TMS-528-09.4-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-09.4-WB,Unknown,FDOT,Radar,28.451498,-81.332135,,"50","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8344",TMS-528-09.5-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-09.5-WB,Unknown,FDOT,Radar,28.451822,-81.328316,,"65","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"8345",TMS-528-09.5-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-09.5-WB,Unknown,FDOT,Radar,28.451822,-81.328316,,"50","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"11293",TMS-528-08.9-WB-Rmp,OOCEA,,America/New_York,SR-528,West,TMS-528-08.9-WB,Unknown,FDOT,Radar,28.45089,-81.339516,,"50","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"11452",TMS-528-08.9-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-08.9-WB,Unknown,FDOT,Radar,28.45089,-81.339516,,"55","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"11504",TMS-528-08.6-WB,OOCEA,,America/New_York,SR-528,West,TMS-528-08.6-WB,Unknown,FDOT,Radar,28.451063,-81.345997,,"55","60",0.5,,,,,,,,14.000000000000000,17.000000000000000,,
"6371",SR436 @ SR528 - NB,District 5,Orlando,America/New_York,SR-436 / Semoran Blvd / Altamonte Dr,West,SR436 @ SR528 North,Unknown,FDOT,AVI,28.45158,-81.30858,,"45","30",6.1,,,,,,,,17.000000000000000,18.000000000000000,,
"6740",TMS-528-10.8-EB-Rmp,OOCEA,,America/New_York,SR-528,East,TMS-528-10.8-EB,Unknown,FDOT,Radar,28.451298,-81.308774,,"50","60",0.5,,,,,,,,17.000000000000000,18.000000000000000,,
